household_id,case,year,month,elec_units,water_units
case1_0074,bangkok_normal,2025,9,891.6,9.6
case1_0074,bangkok_normal,2025,10,779.4,9.2
case1_0074,bangkok_normal,2025,11,742.0,8.5
case1_0074,bangkok_normal,2025,12,641.1,8.7
case1_0074,bangkok_normal,2026,1,704.0,9.2
case1_0074,bangkok_normal,2026,2,818.1,9.1
case1_0074,bangkok_normal,2026,3,1033.8,10.3
case1_0074,bangkok_normal,2026,4,1048.2,9.6
case1_0074,bangkok_normal,2026,5,889.0,10.2
case1_0074,bangkok_normal,2026,6,1072.4,12.6
case1_0074,bangkok_normal,2026,7,857.1,12.2
case1_0074,bangkok_normal,2026,8,791.9,11.9
case1_0075,bangkok_normal,2024,3,244.7,7.9
case1_0075,bangkok_normal,2024,4,298.8,9.3
case1_0075,bangkok_normal,2024,5,320.0,9.1
case1_0075,bangkok_normal,2024,6,301.8,8.8
case1_0075,bangkok_normal,2024,7,277.1,7.3
case1_0075,bangkok_normal,2024,8,235.4,7.2
case1_0075,bangkok_normal,2024,9,228.4,7.7
case1_0075,bangkok_normal,2024,10,215.6,7.1
case1_0075,bangkok_normal,2024,11,212.5,7.2
case1_0075,bangkok_normal,2024,12,216.7,7.3
case1_0075,bangkok_normal,2025,1,168.1,7.0
case1_0075,bangkok_normal,2025,2,215.1,7.7
case1_0075,bangkok_normal,2025,3,292.6,9.2
case1_0075,bangkok_normal,2025,4,267.7,8.6
case1_0075,bangkok_normal,2025,5,262.2,9.2
case1_0075,bangkok_normal,2025,6,243.4,8.6
case1_0075,bangkok_normal,2025,7,235.0,6.8
case1_0075,bangkok_normal,2025,8,198.9,6.5
case1_0075,bangkok_normal,2025,9,225.5,6.5
case1_0075,bangkok_normal,2025,10,230.6,6.4
case1_0075,bangkok_normal,2025,11,226.9,6.9
case1_0075,bangkok_normal,2025,12,166.2,7.2
case1_0075,bangkok_normal,2026,1,181.8,7.8
case1_0075,bangkok_normal,2026,2,201.4,7.8
case1_0075,bangkok_normal,2026,3,243.2,7.5
case1_0075,bangkok_normal,2026,4,346.6,6.4
case1_0075,bangkok_normal,2026,5,299.2,7.4
case1_0075,bangkok_normal,2026,6,232.3,7.5
case1_0075,bangkok_normal,2026,7,236.1,7.5
case1_0075,bangkok_normal,2026,8,200.7,8.8
case1_0076,bangkok_normal,2024,3,524.4,8.3
case1_0076,bangkok_normal,2024,4,605.9,8.8
case1_0076,bangkok_normal,2024,5,614.6,8.2
case1_0076,bangkok_normal,2024,6,534.0,8.3
case1_0076,bangkok_normal,2024,7,558.0,9.8
case1_0076,bangkok_normal,2024,8,553.4,9.8
case1_0076,bangkok_normal,2024,9,456.1,8.8
case1_0076,bangkok_normal,2024,10,530.3,8.2
case1_0076,bangkok_normal,2024,11,498.8,8.6
case1_0076,bangkok_normal,2024,12,341.9,8.5
case1_0076,bangkok_normal,2025,1,399.7,7.2
case1_0076,bangkok_normal,2025,2,515.6,7.8
case1_0076,bangkok_normal,2025,3,656.5,6.8
case1_0076,bangkok_normal,2025,4,678.2,9.1
case1_0076,bangkok_normal,2025,5,709.9,10.3
case1_0076,bangkok_normal,2025,6,629.3,8.8
case1_0076,bangkok_normal,2025,7,501.9,6.5
case1_0076,bangkok_normal,2025,8,458.3,6.9
case1_0076,bangkok_normal,2025,9,550.1,6.1
case1_0076,bangkok_normal,2025,10,572.4,6.0
case1_0076,bangkok_normal,2025,11,534.5,6.7
case1_0076,bangkok_normal,2025,12,487.9,6.4
case1_0076,bangkok_normal,2026,1,502.4,6.0
case1_0076,bangkok_normal,2026,2,587.0,6.1
case1_0076,bangkok_normal,2026,3,587.7,6.8
case1_0076,bangkok_normal,2026,4,811.0,6.9
case1_0076,bangkok_normal,2026,5,748.5,6.2
case1_0076,bangkok_normal,2026,6,621.8,6.3
case1_0076,bangkok_normal,2026,7,548.2,6.7
case1_0076,bangkok_normal,2026,8,574.7,6.4
case1_0077,bangkok_normal,2024,3,310.7,16.5
case1_0077,bangkok_normal,2024,4,417.4,15.5
case1_0077,bangkok_normal,2024,5,412.9,16.5
case1_0077,bangkok_normal,2024,6,410.1,17.1
case1_0077,bangkok_normal,2024,7,406.1,14.0
case1_0077,bangkok_normal,2024,8,420.5,12.9
case1_0077,bangkok_normal,2024,9,340.5,16.8
case1_0077,bangkok_normal,2024,10,355.1,16.0
case1_0077,bangkok_normal,2024,11,343.5,14.6
case1_0077,bangkok_normal,2024,12,234.8,12.8
case1_0077,bangkok_normal,2025,1,326.0,13.2
case1_0077,bangkok_normal,2025,2,311.8,13.1
case1_0077,bangkok_normal,2025,3,407.2,16.7
case1_0077,bangkok_normal,2025,4,473.1,15.8
case1_0077,bangkok_normal,2025,5,453.9,18.0
case1_0077,bangkok_normal,2025,6,384.3,15.9
case1_0077,bangkok_normal,2025,7,395.9,14.1
case1_0077,bangkok_normal,2025,8,312.7,14.5
case1_0077,bangkok_normal,2025,9,321.5,11.1
case1_0077,bangkok_normal,2025,10,303.1,11.8
case1_0077,bangkok_normal,2025,11,291.5,12.4
case1_0077,bangkok_normal,2025,12,269.7,13.1
case1_0077,bangkok_normal,2026,1,304.5,10.5
case1_0077,bangkok_normal,2026,2,330.4,14.0
case1_0077,bangkok_normal,2026,3,414.4,15.3
case1_0077,bangkok_normal,2026,4,447.2,16.8
case1_0077,bangkok_normal,2026,5,386.3,15.0
case1_0077,bangkok_normal,2026,6,363.4,15.5
case1_0077,bangkok_normal,2026,7,339.7,12.2
case1_0077,bangkok_normal,2026,8,316.3,14.0
case1_0078,bangkok_normal,2024,3,927.9,17.0
case1_0078,bangkok_normal,2024,4,1137.9,21.2
case1_0078,bangkok_normal,2024,5,1031.8,18.3
case1_0078,bangkok_normal,2024,6,1043.0,19.4
case1_0078,bangkok_normal,2024,7,799.4,17.6
case1_0078,bangkok_normal,2024,8,696.6,17.6
case1_0078,bangkok_normal,2024,9,925.2,16.9
case1_0078,bangkok_normal,2024,10,935.3,17.8
case1_0078,bangkok_normal,2024,11,775.2,15.7
case1_0078,bangkok_normal,2024,12,681.0,13.9
case1_0078,bangkok_normal,2025,1,787.0,14.3
case1_0078,bangkok_normal,2025,2,927.1,16.4
case1_0078,bangkok_normal,2025,3,1050.1,17.2
case1_0078,bangkok_normal,2025,4,1279.7,19.7
case1_0078,bangkok_normal,2025,5,1066.4,21.0
case1_0078,bangkok_normal,2025,6,1001.7,17.0
case1_0078,bangkok_normal,2025,7,936.7,16.0
case1_0078,bangkok_normal,2025,8,887.1,14.6
case1_0078,bangkok_normal,2025,9,818.0,19.6
case1_0078,bangkok_normal,2025,10,823.1,18.2
case1_0078,bangkok_normal,2025,11,814.7,18.1
case1_0078,bangkok_normal,2025,12,611.9,14.4
case1_0078,bangkok_normal,2026,1,737.5,15.8
case1_0078,bangkok_normal,2026,2,781.4,18.0
case1_0078,bangkok_normal,2026,3,947.6,18.1
case1_0078,bangkok_normal,2026,4,1074.8,21.2
case1_0078,bangkok_normal,2026,5,1103.2,23.9
case1_0078,bangkok_normal,2026,6,793.1,18.2
case1_0078,bangkok_normal,2026,7,942.9,16.3
case1_0078,bangkok_normal,2026,8,840.3,16.0
case1_0079,bangkok_normal,2024,3,267.8,10.9
case1_0079,bangkok_normal,2024,4,308.4,12.1
case1_0079,bangkok_normal,2024,5,275.5,12.2
case1_0079,bangkok_normal,2024,6,291.3,10.7
case1_0079,bangkok_normal,2024,7,252.7,11.2
case1_0079,bangkok_normal,2024,8,243.3,10.6
case1_0079,bangkok_normal,2024,9,248.8,7.6
case1_0079,bangkok_normal,2024,10,229.9,9.0
case1_0079,bangkok_normal,2024,11,222.5,10.9
case1_0079,bangkok_normal,2024,12,190.3,8.3
case1_0079,bangkok_normal,2025,1,214.5,9.5
case1_0079,bangkok_normal,2025,2,285.2,11.8
case1_0079,bangkok_normal,2025,3,315.5,10.5
case1_0079,bangkok_normal,2025,4,358.8,11.2
case1_0079,bangkok_normal,2025,5,317.5,9.7
case1_0079,bangkok_normal,2025,6,269.5,12.0
case1_0079,bangkok_normal,2025,7,281.3,10.7
case1_0079,bangkok_normal,2025,8,270.7,10.4
case1_0079,bangkok_normal,2025,9,217.0,11.4
case1_0079,bangkok_normal,2025,10,225.0,10.9
case1_0079,bangkok_normal,2025,11,232.0,9.3
case1_0079,bangkok_normal,2025,12,189.1,8.6
case1_0079,bangkok_normal,2026,1,235.3,9.6
case1_0079,bangkok_normal,2026,2,274.5,9.4
case1_0079,bangkok_normal,2026,3,344.5,8.1
case1_0079,bangkok_normal,2026,4,363.3,10.1
case1_0079,bangkok_normal,2026,5,337.9,8.9
case1_0079,bangkok_normal,2026,6,277.3,11.4
case1_0079,bangkok_normal,2026,7,276.1,10.5
case1_0079,bangkok_normal,2026,8,274.1,9.2
case1_0080,bangkok_normal,2024,3,238.0,18.5
case1_0080,bangkok_normal,2024,4,320.4,18.2
case1_0080,bangkok_normal,2024,5,357.0,17.0
case1_0080,bangkok_normal,2024,6,301.3,15.4
case1_0080,bangkok_normal,2024,7,254.6,17.2
case1_0080,bangkok_normal,2024,8,231.6,15.4
case1_0080,bangkok_normal,2024,9,202.1,15.4
case1_0080,bangkok_normal,2024,10,253.4,16.4
case1_0080,bangkok_normal,2024,11,220.2,15.0
case1_0080,bangkok_normal,2024,12,216.0,16.6
case1_0080,bangkok_normal,2025,1,221.2,18.0
case1_0080,bangkok_normal,2025,2,198.8,17.2
case1_0080,bangkok_normal,2025,3,235.4,17.7
case1_0080,bangkok_normal,2025,4,267.2,17.6
case1_0080,bangkok_normal,2025,5,273.5,15.8
case1_0080,bangkok_normal,2025,6,254.7,14.7
case1_0080,bangkok_normal,2025,7,309.2,17.1
case1_0080,bangkok_normal,2025,8,229.7,17.2
case1_0080,bangkok_normal,2025,9,223.6,16.5
case1_0080,bangkok_normal,2025,10,226.3,16.7
case1_0080,bangkok_normal,2025,11,212.9,12.6
case1_0080,bangkok_normal,2025,12,177.4,15.2
case1_0080,bangkok_normal,2026,1,163.9,15.0
case1_0080,bangkok_normal,2026,2,214.1,16.7
case1_0080,bangkok_normal,2026,3,265.9,16.8
case1_0080,bangkok_normal,2026,4,301.0,16.8
case1_0080,bangkok_normal,2026,5,296.4,15.8
case1_0080,bangkok_normal,2026,6,292.9,16.0
case1_0080,bangkok_normal,2026,7,268.4,14.8
case1_0080,bangkok_normal,2026,8,240.1,16.1
case1_0081,bangkok_normal,2024,3,353.3,8.6
case1_0081,bangkok_normal,2024,4,333.1,7.8
case1_0081,bangkok_normal,2024,5,313.1,6.9
case1_0081,bangkok_normal,2024,6,265.4,8.7
case1_0081,bangkok_normal,2024,7,272.8,7.9
case1_0081,bangkok_normal,2024,8,244.7,9.0
case1_0081,bangkok_normal,2024,9,236.9,9.4
case1_0081,bangkok_normal,2024,10,254.2,8.1
case1_0081,bangkok_normal,2024,11,222.3,8.6
case1_0081,bangkok_normal,2024,12,206.1,7.4
case1_0081,bangkok_normal,2025,1,220.4,6.4
case1_0081,bangkok_normal,2025,2,272.7,8.0
case1_0081,bangkok_normal,2025,3,296.3,8.3
case1_0081,bangkok_normal,2025,4,420.9,8.7
case1_0081,bangkok_normal,2025,5,365.7,10.7
case1_0081,bangkok_normal,2025,6,303.3,8.0
case1_0081,bangkok_normal,2025,7,244.0,8.8
case1_0081,bangkok_normal,2025,8,243.7,7.8
case1_0081,bangkok_normal,2025,9,264.7,8.9
case1_0081,bangkok_normal,2025,10,272.0,8.8
case1_0081,bangkok_normal,2025,11,266.6,8.8
case1_0081,bangkok_normal,2025,12,209.9,7.3
case1_0081,bangkok_normal,2026,1,176.2,7.3
case1_0081,bangkok_normal,2026,2,235.1,9.0
case1_0081,bangkok_normal,2026,3,238.2,10.7
case1_0081,bangkok_normal,2026,4,249.5,10.4
case1_0081,bangkok_normal,2026,5,282.1,8.8
case1_0081,bangkok_normal,2026,6,275.8,9.2
case1_0081,bangkok_normal,2026,7,270.6,10.9
case1_0081,bangkok_normal,2026,8,256.7,9.5
case1_0082,bangkok_normal,2024,3,149.4,16.0
case1_0082,bangkok_normal,2024,4,180.4,16.7
case1_0082,bangkok_normal,2024,5,174.3,16.4
case1_0082,bangkok_normal,2024,6,143.1,15.8
case1_0082,bangkok_normal,2024,7,128.7,17.2
case1_0082,bangkok_normal,2024,8,147.7,16.8
case1_0082,bangkok_normal,2024,9,148.3,13.4
case1_0082,bangkok_normal,2024,10,150.7,14.9
case1_0082,bangkok_normal,2024,11,154.2,15.4
case1_0082,bangkok_normal,2024,12,114.1,14.0
case1_0082,bangkok_normal,2025,1,109.4,15.0
case1_0082,bangkok_normal,2025,2,150.2,14.8
case1_0082,bangkok_normal,2025,3,173.2,15.3
case1_0082,bangkok_normal,2025,4,167.0,15.8
case1_0082,bangkok_normal,2025,5,152.2,12.4
case1_0082,bangkok_normal,2025,6,160.1,13.8
case1_0082,bangkok_normal,2025,7,146.3,13.1
case1_0082,bangkok_normal,2025,8,143.6,12.2
case1_0082,bangkok_normal,2025,9,150.3,15.2
case1_0082,bangkok_normal,2025,10,146.4,14.7
case1_0082,bangkok_normal,2025,11,151.8,13.9
case1_0082,bangkok_normal,2025,12,95.1,12.3
case1_0082,bangkok_normal,2026,1,112.9,13.2
case1_0082,bangkok_normal,2026,2,147.6,15.1
case1_0082,bangkok_normal,2026,3,142.7,13.7
case1_0082,bangkok_normal,2026,4,167.1,14.9
case1_0082,bangkok_normal,2026,5,160.1,16.0
case1_0082,bangkok_normal,2026,6,160.1,12.0
case1_0082,bangkok_normal,2026,7,177.4,13.2
case1_0082,bangkok_normal,2026,8,186.7,13.0
case1_0083,bangkok_normal,2024,3,297.2,10.8
case1_0083,bangkok_normal,2024,4,353.8,11.2
case1_0083,bangkok_normal,2024,5,400.6,11.8
case1_0083,bangkok_normal,2024,6,308.3,8.8
case1_0083,bangkok_normal,2024,7,336.0,10.6
case1_0083,bangkok_normal,2024,8,292.5,9.6
case1_0083,bangkok_normal,2024,9,310.0,10.2
case1_0083,bangkok_normal,2024,10,285.4,8.4
case1_0083,bangkok_normal,2024,11,265.8,9.0
case1_0083,bangkok_normal,2024,12,211.2,8.9
case1_0083,bangkok_normal,2025,1,204.4,9.9
case1_0083,bangkok_normal,2025,2,258.5,8.3
case1_0083,bangkok_normal,2025,3,330.8,9.6
case1_0083,bangkok_normal,2025,4,354.1,9.2
case1_0083,bangkok_normal,2025,5,326.0,10.3
case1_0083,bangkok_normal,2025,6,295.8,10.6
case1_0083,bangkok_normal,2025,7,309.2,11.0
case1_0083,bangkok_normal,2025,8,316.0,9.4
case1_0083,bangkok_normal,2025,9,254.9,10.1
case1_0083,bangkok_normal,2025,10,176.1,10.6
case1_0083,bangkok_normal,2025,11,189.0,8.1
case1_0083,bangkok_normal,2025,12,179.2,8.8
case1_0083,bangkok_normal,2026,1,186.8,9.5
case1_0083,bangkok_normal,2026,2,180.9,9.2
case1_0083,bangkok_normal,2026,3,217.7,8.6
case1_0083,bangkok_normal,2026,4,232.1,10.7
case1_0083,bangkok_normal,2026,5,235.5,9.0
case1_0083,bangkok_normal,2026,6,259.3,9.2
case1_0083,bangkok_normal,2026,7,192.8,9.2
case1_0083,bangkok_normal,2026,8,169.0,9.8
case1_0084,bangkok_normal,2024,3,278.4,13.5
case1_0084,bangkok_normal,2024,4,342.8,14.1
case1_0084,bangkok_normal,2024,5,375.0,13.0
case1_0084,bangkok_normal,2024,6,255.4,11.3
case1_0084,bangkok_normal,2024,7,258.2,11.7
case1_0084,bangkok_normal,2024,8,223.2,10.9
case1_0084,bangkok_normal,2024,9,248.9,12.2
case1_0084,bangkok_normal,2024,10,210.0,12.9
case1_0084,bangkok_normal,2024,11,202.8,13.9
case1_0084,bangkok_normal,2024,12,170.1,12.3
case1_0084,bangkok_normal,2025,1,186.0,12.8
case1_0084,bangkok_normal,2025,2,236.4,12.3
case1_0084,bangkok_normal,2025,3,284.8,12.3
case1_0084,bangkok_normal,2025,4,310.7,14.0
case1_0084,bangkok_normal,2025,5,258.8,13.0
case1_0084,bangkok_normal,2025,6,278.2,13.2
case1_0084,bangkok_normal,2025,7,252.2,11.5
case1_0084,bangkok_normal,2025,8,270.9,11.2
case1_0084,bangkok_normal,2025,9,221.1,12.8
case1_0084,bangkok_normal,2025,10,185.3,13.5
case1_0084,bangkok_normal,2025,11,206.2,11.5
case1_0084,bangkok_normal,2025,12,201.4,12.3
case1_0084,bangkok_normal,2026,1,197.5,11.5
case1_0084,bangkok_normal,2026,2,226.0,12.5
case1_0084,bangkok_normal,2026,3,243.1,15.2
case1_0084,bangkok_normal,2026,4,343.1,15.7
case1_0084,bangkok_normal,2026,5,273.2,15.5
case1_0084,bangkok_normal,2026,6,241.6,16.4
case1_0084,bangkok_normal,2026,7,253.4,13.2
case1_0084,bangkok_normal,2026,8,198.7,11.9
case1_0085,bangkok_normal,2024,3,321.9,17.1
case1_0085,bangkok_normal,2024,4,428.6,16.8
case1_0085,bangkok_normal,2024,5,416.8,14.3
case1_0085,bangkok_normal,2024,6,434.1,16.0
case1_0085,bangkok_normal,2024,7,403.7,15.9
case1_0085,bangkok_normal,2024,8,357.3,15.2
case1_0085,bangkok_normal,2024,9,365.9,15.0
case1_0085,bangkok_normal,2024,10,367.0,14.0
case1_0085,bangkok_normal,2024,11,316.9,15.5
case1_0085,bangkok_normal,2024,12,261.1,14.3
case1_0085,bangkok_normal,2025,1,221.9,14.7
case1_0085,bangkok_normal,2025,2,287.3,15.9
case1_0085,bangkok_normal,2025,3,356.3,14.6
case1_0085,bangkok_normal,2025,4,445.6,15.0
case1_0085,bangkok_normal,2025,5,398.5,12.6
case1_0085,bangkok_normal,2025,6,372.2,15.9
case1_0085,bangkok_normal,2025,7,323.6,13.9
case1_0085,bangkok_normal,2025,8,355.6,15.4
case1_0085,bangkok_normal,2025,9,354.3,15.9
case1_0085,bangkok_normal,2025,10,347.8,16.3
case1_0085,bangkok_normal,2025,11,331.0,13.8
case1_0085,bangkok_normal,2025,12,233.4,14.0
case1_0085,bangkok_normal,2026,1,253.5,16.9
case1_0085,bangkok_normal,2026,2,316.4,18.8
case1_0085,bangkok_normal,2026,3,373.8,19.0
case1_0085,bangkok_normal,2026,4,444.6,18.6
case1_0085,bangkok_normal,2026,5,490.2,15.8
case1_0085,bangkok_normal,2026,6,441.6,17.3
case1_0085,bangkok_normal,2026,7,346.6,16.1
case1_0085,bangkok_normal,2026,8,374.0,16.9
case1_0086,bangkok_normal,2024,3,459.7,10.4
case1_0086,bangkok_normal,2024,4,526.4,11.8
case1_0086,bangkok_normal,2024,5,520.5,12.0
case1_0086,bangkok_normal,2024,6,433.1,12.6
case1_0086,bangkok_normal,2024,7,361.2,12.0
case1_0086,bangkok_normal,2024,8,453.3,11.9
case1_0086,bangkok_normal,2024,9,486.7,11.5
case1_0086,bangkok_normal,2024,10,416.3,10.8
case1_0086,bangkok_normal,2024,11,331.4,10.0
case1_0086,bangkok_normal,2024,12,273.4,10.3
case1_0086,bangkok_normal,2025,1,321.1,10.0
case1_0086,bangkok_normal,2025,2,430.4,12.6
case1_0086,bangkok_normal,2025,3,410.4,9.8
case1_0086,bangkok_normal,2025,4,484.9,9.7
case1_0086,bangkok_normal,2025,5,487.8,9.2
case1_0086,bangkok_normal,2025,6,479.5,8.5
case1_0086,bangkok_normal,2025,7,408.9,7.2
case1_0086,bangkok_normal,2025,8,339.1,7.6
case1_0086,bangkok_normal,2025,9,380.7,7.9
case1_0086,bangkok_normal,2025,10,403.8,8.0
case1_0086,bangkok_normal,2025,11,366.0,8.2
case1_0086,bangkok_normal,2025,12,312.0,8.2
case1_0086,bangkok_normal,2026,1,299.6,7.2
case1_0086,bangkok_normal,2026,2,339.0,7.4
case1_0086,bangkok_normal,2026,3,466.5,9.4
case1_0086,bangkok_normal,2026,4,521.4,9.7
case1_0086,bangkok_normal,2026,5,505.1,8.6
case1_0086,bangkok_normal,2026,6,504.0,8.3
case1_0086,bangkok_normal,2026,7,383.1,8.1
case1_0086,bangkok_normal,2026,8,365.2,8.1
case1_0087,bangkok_normal,2024,3,921.7,14.3
case1_0087,bangkok_normal,2024,4,1097.3,13.6
case1_0087,bangkok_normal,2024,5,852.7,13.5
case1_0087,bangkok_normal,2024,6,828.3,10.8
case1_0087,bangkok_normal,2024,7,926.2,11.9
case1_0087,bangkok_normal,2024,8,880.2,12.5
case1_0087,bangkok_normal,2024,9,467.9,12.7
case1_0087,bangkok_normal,2024,10,713.3,12.9
case1_0087,bangkok_normal,2024,11,867.7,12.7
case1_0087,bangkok_normal,2024,12,535.7,11.4
case1_0087,bangkok_normal,2025,1,715.0,12.0
case1_0087,bangkok_normal,2025,2,600.2,13.6
case1_0087,bangkok_normal,2025,3,936.0,13.2
case1_0087,bangkok_normal,2025,4,1046.6,14.0
case1_0087,bangkok_normal,2025,5,781.9,13.2
case1_0087,bangkok_normal,2025,6,899.1,12.0
case1_0087,bangkok_normal,2025,7,949.5,12.9
case1_0087,bangkok_normal,2025,8,892.6,11.8
case1_0087,bangkok_normal,2025,9,849.1,12.3
case1_0087,bangkok_normal,2025,10,753.2,12.0
case1_0087,bangkok_normal,2025,11,616.7,11.4
case1_0087,bangkok_normal,2025,12,639.2,10.7
case1_0087,bangkok_normal,2026,1,769.5,10.5
case1_0087,bangkok_normal,2026,2,920.4,9.7
case1_0087,bangkok_normal,2026,3,799.0,12.2
case1_0087,bangkok_normal,2026,4,858.5,13.2
case1_0087,bangkok_normal,2026,5,880.6,13.8
case1_0087,bangkok_normal,2026,6,754.1,12.0
case1_0087,bangkok_normal,2026,7,826.6,14.0
case1_0087,bangkok_normal,2026,8,867.8,12.0
case1_0088,bangkok_normal,2024,3,496.5,21.1
case1_0088,bangkok_normal,2024,4,737.4,25.1
case1_0088,bangkok_normal,2024,5,750.7,24.4
case1_0088,bangkok_normal,2024,6,653.1,22.9
case1_0088,bangkok_normal,2024,7,520.8,23.4
case1_0088,bangkok_normal,2024,8,617.2,21.9
case1_0088,bangkok_normal,2024,9,508.0,27.4
case1_0088,bangkok_normal,2024,10,474.1,22.9
case1_0088,bangkok_normal,2024,11,537.9,21.6
case1_0088,bangkok_normal,2024,12,437.7,16.6
case1_0088,bangkok_normal,2025,1,510.9,17.8
case1_0088,bangkok_normal,2025,2,543.3,22.5
case1_0088,bangkok_normal,2025,3,574.0,19.7
case1_0088,bangkok_normal,2025,4,614.8,17.5
case1_0088,bangkok_normal,2025,5,507.7,21.1
case1_0088,bangkok_normal,2025,6,526.5,24.3
case1_0088,bangkok_normal,2025,7,580.9,22.2
case1_0088,bangkok_normal,2025,8,562.3,20.7
case1_0088,bangkok_normal,2025,9,501.1,16.9
case1_0088,bangkok_normal,2025,10,430.8,20.3
case1_0088,bangkok_normal,2025,11,461.2,21.6
case1_0088,bangkok_normal,2025,12,423.6,16.4
case1_0088,bangkok_normal,2026,1,428.9,20.8
case1_0088,bangkok_normal,2026,2,500.5,22.6
case1_0088,bangkok_normal,2026,3,527.4,24.7
case1_0088,bangkok_normal,2026,4,677.9,25.0
case1_0088,bangkok_normal,2026,5,442.0,24.5
case1_0088,bangkok_normal,2026,6,533.7,23.4
case1_0088,bangkok_normal,2026,7,642.5,23.5
case1_0088,bangkok_normal,2026,8,468.2,18.0
case1_0089,bangkok_normal,2024,3,308.0,12.0
case1_0089,bangkok_normal,2024,4,376.1,12.9
case1_0089,bangkok_normal,2024,5,370.7,15.1
case1_0089,bangkok_normal,2024,6,283.5,13.8
case1_0089,bangkok_normal,2024,7,277.6,11.5
case1_0089,bangkok_normal,2024,8,245.1,11.0
case1_0089,bangkok_normal,2024,9,239.0,13.0
case1_0089,bangkok_normal,2024,10,245.0,13.2
case1_0089,bangkok_normal,2024,11,160.4,12.0
case1_0089,bangkok_normal,2024,12,222.9,10.5
case1_0089,bangkok_normal,2025,1,222.6,12.0
case1_0089,bangkok_normal,2025,2,237.5,10.7
case1_0089,bangkok_normal,2025,3,335.3,12.3
case1_0089,bangkok_normal,2025,4,328.2,15.4
case1_0089,bangkok_normal,2025,5,273.6,13.4
case1_0089,bangkok_normal,2025,6,234.8,11.4
case1_0089,bangkok_normal,2025,7,260.8,11.9
case1_0089,bangkok_normal,2025,8,227.8,11.0
case1_0089,bangkok_normal,2025,9,211.7,9.6
case1_0089,bangkok_normal,2025,10,223.9,11.3
case1_0089,bangkok_normal,2025,11,213.6,12.2
case1_0089,bangkok_normal,2025,12,166.7,10.4
case1_0089,bangkok_normal,2026,1,187.7,10.0
case1_0089,bangkok_normal,2026,2,258.7,9.8
case1_0089,bangkok_normal,2026,3,263.3,11.0
case1_0089,bangkok_normal,2026,4,279.0,11.2
case1_0089,bangkok_normal,2026,5,264.2,10.4
case1_0089,bangkok_normal,2026,6,265.2,13.0
case1_0089,bangkok_normal,2026,7,213.8,12.0
case1_0089,bangkok_normal,2026,8,203.8,11.8
case1_0090,bangkok_normal,2024,3,249.8,23.8
case1_0090,bangkok_normal,2024,4,299.4,24.0
case1_0090,bangkok_normal,2024,5,279.3,22.2
case1_0090,bangkok_normal,2024,6,271.0,23.2
case1_0090,bangkok_normal,2024,7,255.5,23.3
case1_0090,bangkok_normal,2024,8,232.8,22.4
case1_0090,bangkok_normal,2024,9,194.8,17.8
case1_0090,bangkok_normal,2024,10,212.7,17.6
case1_0090,bangkok_normal,2024,11,209.5,18.6
case1_0090,bangkok_normal,2024,12,146.6,19.9
case1_0090,bangkok_normal,2025,1,186.6,19.3
case1_0090,bangkok_normal,2025,2,247.8,22.5
case1_0090,bangkok_normal,2025,3,338.5,24.7
case1_0090,bangkok_normal,2025,4,316.1,26.0
case1_0090,bangkok_normal,2025,5,281.7,25.7
case1_0090,bangkok_normal,2025,6,237.1,20.4
case1_0090,bangkok_normal,2025,7,247.5,21.6
case1_0090,bangkok_normal,2025,8,248.3,19.8
case1_0090,bangkok_normal,2025,9,214.1,16.9
case1_0090,bangkok_normal,2025,10,215.6,18.7
case1_0090,bangkok_normal,2025,11,176.8,22.3
case1_0090,bangkok_normal,2025,12,190.7,20.7
case1_0090,bangkok_normal,2026,1,180.5,23.6
case1_0090,bangkok_normal,2026,2,228.1,22.3
case1_0090,bangkok_normal,2026,3,234.8,27.4
case1_0090,bangkok_normal,2026,4,280.4,25.0
case1_0090,bangkok_normal,2026,5,283.9,23.3
case1_0090,bangkok_normal,2026,6,270.8,19.4
case1_0090,bangkok_normal,2026,7,268.5,23.0
case1_0090,bangkok_normal,2026,8,288.8,20.7
case1_0091,bangkok_normal,2024,3,537.8,10.7
case1_0091,bangkok_normal,2024,4,625.0,11.7
case1_0091,bangkok_normal,2024,5,531.7,11.0
case1_0091,bangkok_normal,2024,6,480.7,11.2
case1_0091,bangkok_normal,2024,7,446.2,10.9
case1_0091,bangkok_normal,2024,8,467.3,10.5
case1_0091,bangkok_normal,2024,9,479.1,10.4
case1_0091,bangkok_normal,2024,10,430.2,10.6
case1_0091,bangkok_normal,2024,11,472.4,9.9
case1_0091,bangkok_normal,2024,12,373.8,9.3
case1_0091,bangkok_normal,2025,1,344.8,11.2
case1_0091,bangkok_normal,2025,2,441.0,13.5
case1_0091,bangkok_normal,2025,3,564.4,10.7
case1_0091,bangkok_normal,2025,4,669.8,10.0
case1_0091,bangkok_normal,2025,5,614.3,9.9
case1_0091,bangkok_normal,2025,6,500.3,10.5
case1_0091,bangkok_normal,2025,7,439.1,11.6
case1_0091,bangkok_normal,2025,8,450.3,11.6
case1_0091,bangkok_normal,2025,9,472.1,11.0
case1_0091,bangkok_normal,2025,10,425.0,11.2
case1_0091,bangkok_normal,2025,11,408.8,10.0
case1_0091,bangkok_normal,2025,12,327.2,9.6
case1_0091,bangkok_normal,2026,1,322.9,10.0
case1_0091,bangkok_normal,2026,2,389.3,9.1
case1_0091,bangkok_normal,2026,3,468.5,9.6
