household_id,case,year,month,elec_units,water_units
case3_0077,upcountry_normal,2026,5,692.7,16.1
case3_0077,upcountry_normal,2026,6,671.2,18.6
case3_0077,upcountry_normal,2026,7,659.1,17.3
case3_0077,upcountry_normal,2026,8,559.0,13.9
case3_0078,upcountry_normal,2024,3,545.5,11.8
case3_0078,upcountry_normal,2024,4,801.5,13.6
case3_0078,upcountry_normal,2024,5,745.1,13.6
case3_0078,upcountry_normal,2024,6,683.1,10.3
case3_0078,upcountry_normal,2024,7,680.1,11.0
case3_0078,upcountry_normal,2024,8,741.5,8.9
case3_0078,upcountry_normal,2024,9,601.8,11.1
case3_0078,upcountry_normal,2024,10,592.6,11.5
case3_0078,upcountry_normal,2024,11,487.5,11.0
case3_0078,upcountry_normal,2024,12,472.3,9.4
case3_0078,upcountry_normal,2025,1,504.6,9.4
case3_0078,upcountry_normal,2025,2,490.3,10.1
case3_0078,upcountry_normal,2025,3,642.6,9.1
case3_0078,upcountry_normal,2025,4,705.5,12.2
case3_0078,upcountry_normal,2025,5,601.1,12.6
case3_0078,upcountry_normal,2025,6,724.3,10.9
case3_0078,upcountry_normal,2025,7,661.2,12.3
case3_0078,upcountry_normal,2025,8,566.9,11.9
case3_0078,upcountry_normal,2025,9,550.2,10.6
case3_0078,upcountry_normal,2025,10,423.0,10.2
case3_0078,upcountry_normal,2025,11,407.9,10.4
case3_0078,upcountry_normal,2025,12,368.5,11.1
case3_0078,upcountry_normal,2026,1,395.1,10.2
case3_0078,upcountry_normal,2026,2,372.2,9.9
case3_0078,upcountry_normal,2026,3,566.5,12.4
case3_0078,upcountry_normal,2026,4,635.9,15.9
case3_0078,upcountry_normal,2026,5,700.4,11.6
case3_0078,upcountry_normal,2026,6,743.2,11.6
case3_0078,upcountry_normal,2026,7,722.1,10.3
case3_0078,upcountry_normal,2026,8,683.8,10.3
case3_0079,upcountry_normal,2024,3,217.9,15.6
case3_0079,upcountry_normal,2024,4,261.3,16.4
case3_0079,upcountry_normal,2024,5,292.3,15.3
case3_0079,upcountry_normal,2024,6,276.6,17.6
case3_0079,upcountry_normal,2024,7,257.3,17.9
case3_0079,upcountry_normal,2024,8,256.2,17.4
case3_0079,upcountry_normal,2024,9,213.1,15.8
case3_0079,upcountry_normal,2024,10,203.9,17.6
case3_0079,upcountry_normal,2024,11,194.7,11.8
case3_0079,upcountry_normal,2024,12,169.3,12.2
case3_0079,upcountry_normal,2025,1,167.0,14.5
case3_0079,upcountry_normal,2025,2,157.0,11.3
case3_0079,upcountry_normal,2025,3,223.2,14.7
case3_0079,upcountry_normal,2025,4,284.9,21.5
case3_0079,upcountry_normal,2025,5,230.7,18.1
case3_0079,upcountry_normal,2025,6,271.3,18.6
case3_0079,upcountry_normal,2025,7,275.4,19.8
case3_0079,upcountry_normal,2025,8,268.5,21.3
case3_0079,upcountry_normal,2025,9,232.8,22.1
case3_0079,upcountry_normal,2025,10,191.7,19.7
case3_0079,upcountry_normal,2025,11,166.9,16.8
case3_0079,upcountry_normal,2025,12,159.4,17.5
case3_0079,upcountry_normal,2026,1,173.7,20.0
case3_0079,upcountry_normal,2026,2,194.1,14.2
case3_0079,upcountry_normal,2026,3,201.9,19.7
case3_0079,upcountry_normal,2026,4,233.3,17.6
case3_0079,upcountry_normal,2026,5,226.2,19.9
case3_0079,upcountry_normal,2026,6,245.1,19.5
case3_0079,upcountry_normal,2026,7,204.5,21.6
case3_0079,upcountry_normal,2026,8,196.4,18.3
case3_0080,upcountry_normal,2024,3,496.6,6.9
case3_0080,upcountry_normal,2024,4,587.3,8.0
case3_0080,upcountry_normal,2024,5,618.2,6.4
case3_0080,upcountry_normal,2024,6,570.9,5.3
case3_0080,upcountry_normal,2024,7,595.4,5.5
case3_0080,upcountry_normal,2024,8,667.4,7.7
case3_0080,upcountry_normal,2024,9,518.4,6.3
case3_0080,upcountry_normal,2024,10,424.0,5.8
case3_0080,upcountry_normal,2024,11,284.6,6.2
case3_0080,upcountry_normal,2024,12,317.3,5.4
case3_0080,upcountry_normal,2025,1,406.0,6.1
case3_0080,upcountry_normal,2025,2,338.8,5.7
case3_0080,upcountry_normal,2025,3,467.4,5.6
case3_0080,upcountry_normal,2025,4,704.4,6.4
case3_0080,upcountry_normal,2025,5,719.3,7.1
case3_0080,upcountry_normal,2025,6,584.3,6.3
case3_0080,upcountry_normal,2025,7,596.6,5.8
case3_0080,upcountry_normal,2025,8,555.8,5.9
case3_0080,upcountry_normal,2025,9,463.6,6.4
case3_0080,upcountry_normal,2025,10,445.8,6.5
case3_0080,upcountry_normal,2025,11,326.7,6.0
case3_0080,upcountry_normal,2025,12,297.8,5.4
case3_0080,upcountry_normal,2026,1,229.3,5.3
case3_0080,upcountry_normal,2026,2,293.2,4.8
case3_0080,upcountry_normal,2026,3,519.0,5.0
case3_0080,upcountry_normal,2026,4,621.6,5.8
case3_0080,upcountry_normal,2026,5,566.4,5.8
case3_0080,upcountry_normal,2026,6,521.8,6.4
case3_0080,upcountry_normal,2026,7,505.7,5.5
case3_0080,upcountry_normal,2026,8,507.7,6.1
case3_0081,upcountry_normal,2024,3,172.3,8.6
case3_0081,upcountry_normal,2024,4,192.9,10.5
case3_0081,upcountry_normal,2024,5,148.4,8.9
case3_0081,upcountry_normal,2024,6,179.7,10.4
case3_0081,upcountry_normal,2024,7,138.9,9.5
case3_0081,upcountry_normal,2024,8,163.6,8.9
case3_0081,upcountry_normal,2024,9,170.2,8.1
case3_0081,upcountry_normal,2024,10,145.4,7.5
case3_0081,upcountry_normal,2024,11,119.8,7.9
case3_0081,upcountry_normal,2024,12,118.0,7.9
case3_0081,upcountry_normal,2025,1,123.2,8.5
case3_0081,upcountry_normal,2025,2,109.4,8.1
case3_0081,upcountry_normal,2025,3,155.2,8.7
case3_0081,upcountry_normal,2025,4,184.9,10.1
case3_0081,upcountry_normal,2025,5,153.8,9.8
case3_0081,upcountry_normal,2025,6,200.5,10.5
case3_0081,upcountry_normal,2025,7,199.5,10.5
case3_0081,upcountry_normal,2025,8,184.3,9.9
case3_0081,upcountry_normal,2025,9,156.9,7.7
case3_0081,upcountry_normal,2025,10,139.7,8.0
case3_0081,upcountry_normal,2025,11,118.5,7.9
case3_0081,upcountry_normal,2025,12,112.2,7.9
case3_0081,upcountry_normal,2026,1,102.0,7.1
case3_0081,upcountry_normal,2026,2,124.1,8.0
case3_0081,upcountry_normal,2026,3,186.7,9.8
case3_0081,upcountry_normal,2026,4,264.5,9.8
case3_0081,upcountry_normal,2026,5,216.8,8.0
case3_0081,upcountry_normal,2026,6,225.7,8.9
case3_0081,upcountry_normal,2026,7,188.9,9.6
case3_0081,upcountry_normal,2026,8,168.5,9.0
case3_0082,upcountry_normal,2024,3,354.3,3.4
case3_0082,upcountry_normal,2024,4,422.8,4.1
case3_0082,upcountry_normal,2024,5,468.1,4.0
case3_0082,upcountry_normal,2024,6,459.0,4.6
case3_0082,upcountry_normal,2024,7,413.8,4.3
case3_0082,upcountry_normal,2024,8,368.5,4.5
case3_0082,upcountry_normal,2024,9,380.9,4.2
case3_0082,upcountry_normal,2024,10,397.4,3.9
case3_0082,upcountry_normal,2024,11,397.6,3.5
case3_0082,upcountry_normal,2024,12,406.3,4.2
case3_0082,upcountry_normal,2025,1,365.6,4.1
case3_0082,upcountry_normal,2025,2,338.2,4.1
case3_0082,upcountry_normal,2025,3,317.9,4.5
case3_0082,upcountry_normal,2025,4,389.4,5.2
case3_0082,upcountry_normal,2025,5,380.4,4.7
case3_0082,upcountry_normal,2025,6,351.0,4.8
case3_0082,upcountry_normal,2025,7,365.3,5.5
case3_0082,upcountry_normal,2025,8,406.7,5.3
case3_0082,upcountry_normal,2025,9,345.0,4.9
case3_0082,upcountry_normal,2025,10,411.0,4.6
case3_0082,upcountry_normal,2025,11,398.2,4.6
case3_0082,upcountry_normal,2025,12,331.2,4.4
case3_0082,upcountry_normal,2026,1,367.0,3.6
case3_0082,upcountry_normal,2026,2,429.3,4.4
case3_0082,upcountry_normal,2026,3,427.2,5.6
case3_0082,upcountry_normal,2026,4,335.0,5.6
case3_0082,upcountry_normal,2026,5,299.0,5.5
case3_0082,upcountry_normal,2026,6,364.1,5.1
case3_0082,upcountry_normal,2026,7,331.7,4.2
case3_0082,upcountry_normal,2026,8,330.6,5.6
case3_0083,upcountry_normal,2024,3,164.5,10.5
case3_0083,upcountry_normal,2024,4,250.2,10.4
case3_0083,upcountry_normal,2024,5,225.2,11.0
case3_0083,upcountry_normal,2024,6,204.4,10.9
case3_0083,upcountry_normal,2024,7,191.0,10.9
case3_0083,upcountry_normal,2024,8,179.1,12.0
case3_0083,upcountry_normal,2024,9,174.7,9.3
case3_0083,upcountry_normal,2024,10,131.1,9.4
case3_0083,upcountry_normal,2024,11,75.0,9.1
case3_0083,upcountry_normal,2024,12,78.9,9.1
case3_0083,upcountry_normal,2025,1,76.8,9.3
case3_0083,upcountry_normal,2025,2,67.1,9.8
case3_0083,upcountry_normal,2025,3,141.3,9.6
case3_0083,upcountry_normal,2025,4,199.6,10.6
case3_0083,upcountry_normal,2025,5,176.1,11.8
case3_0083,upcountry_normal,2025,6,194.3,10.8
case3_0083,upcountry_normal,2025,7,162.7,10.6
case3_0083,upcountry_normal,2025,8,163.3,9.9
case3_0083,upcountry_normal,2025,9,132.1,10.7
case3_0083,upcountry_normal,2025,10,133.4,10.1
case3_0083,upcountry_normal,2025,11,75.8,8.1
case3_0083,upcountry_normal,2025,12,76.6,8.6
case3_0083,upcountry_normal,2026,1,79.0,9.4
case3_0083,upcountry_normal,2026,2,75.5,9.4
case3_0083,upcountry_normal,2026,3,138.0,9.4
case3_0083,upcountry_normal,2026,4,159.5,10.9
case3_0083,upcountry_normal,2026,5,157.5,11.9
case3_0083,upcountry_normal,2026,6,176.1,14.1
case3_0083,upcountry_normal,2026,7,159.4,10.3
case3_0083,upcountry_normal,2026,8,150.5,10.9
case3_0084,upcountry_normal,2024,3,198.5,7.5
case3_0084,upcountry_normal,2024,4,189.6,8.5
case3_0084,upcountry_normal,2024,5,225.4,9.2
case3_0084,upcountry_normal,2024,6,238.7,9.0
case3_0084,upcountry_normal,2024,7,221.5,9.1
case3_0084,upcountry_normal,2024,8,244.0,10.4
case3_0084,upcountry_normal,2024,9,177.3,9.2
case3_0084,upcountry_normal,2024,10,203.1,7.5
case3_0084,upcountry_normal,2024,11,181.5,6.2
case3_0084,upcountry_normal,2024,12,183.3,6.8
case3_0084,upcountry_normal,2025,1,213.3,7.3
case3_0084,upcountry_normal,2025,2,179.9,7.3
case3_0084,upcountry_normal,2025,3,162.0,7.3
case3_0084,upcountry_normal,2025,4,211.7,9.6
case3_0084,upcountry_normal,2025,5,166.8,9.5
case3_0084,upcountry_normal,2025,6,197.2,8.4
case3_0084,upcountry_normal,2025,7,210.7,9.4
case3_0084,upcountry_normal,2025,8,197.3,9.3
case3_0084,upcountry_normal,2025,9,182.0,7.5
case3_0084,upcountry_normal,2025,10,191.3,7.9
case3_0084,upcountry_normal,2025,11,177.6,7.1
case3_0084,upcountry_normal,2025,12,208.3,7.5
case3_0084,upcountry_normal,2026,1,192.1,7.4
case3_0084,upcountry_normal,2026,2,217.3,8.1
case3_0084,upcountry_normal,2026,3,224.3,8.7
case3_0084,upcountry_normal,2026,4,241.5,9.3
case3_0084,upcountry_normal,2026,5,218.2,8.8
case3_0084,upcountry_normal,2026,6,223.5,7.9
case3_0084,upcountry_normal,2026,7,232.3,7.2
case3_0084,upcountry_normal,2026,8,214.1,6.8
case3_0085,upcountry_normal,2024,3,337.3,8.7
case3_0085,upcountry_normal,2024,4,420.5,9.7
case3_0085,upcountry_normal,2024,5,329.0,11.5
case3_0085,upcountry_normal,2024,6,344.9,9.8
case3_0085,upcountry_normal,2024,7,431.1,9.0
case3_0085,upcountry_normal,2024,8,368.7,9.3
case3_0085,upcountry_normal,2024,9,369.7,10.5
case3_0085,upcountry_normal,2024,10,389.0,10.8
case3_0085,upcountry_normal,2024,11,370.4,10.4
case3_0085,upcountry_normal,2024,12,328.5,9.8
case3_0085,upcountry_normal,2025,1,363.2,7.5
case3_0085,upcountry_normal,2025,2,333.9,9.6
case3_0085,upcountry_normal,2025,3,427.1,12.0
case3_0085,upcountry_normal,2025,4,475.9,11.2
case3_0085,upcountry_normal,2025,5,386.8,10.7
case3_0085,upcountry_normal,2025,6,471.8,10.9
case3_0085,upcountry_normal,2025,7,474.0,11.5
case3_0085,upcountry_normal,2025,8,374.1,11.1
case3_0085,upcountry_normal,2025,9,365.4,9.9
case3_0085,upcountry_normal,2025,10,391.8,9.9
case3_0085,upcountry_normal,2025,11,410.9,9.3
case3_0085,upcountry_normal,2025,12,310.6,10.4
case3_0085,upcountry_normal,2026,1,336.5,9.4
case3_0085,upcountry_normal,2026,2,312.3,6.9
case3_0085,upcountry_normal,2026,3,311.1,6.8
case3_0085,upcountry_normal,2026,4,389.2,10.3
case3_0085,upcountry_normal,2026,5,409.5,9.4
case3_0085,upcountry_normal,2026,6,328.9,10.6
case3_0085,upcountry_normal,2026,7,410.9,10.4
case3_0085,upcountry_normal,2026,8,443.9,11.2
case3_0086,upcountry_normal,2024,3,177.3,19.8
case3_0086,upcountry_normal,2024,4,245.5,22.8
case3_0086,upcountry_normal,2024,5,201.2,16.6
case3_0086,upcountry_normal,2024,6,247.9,19.9
case3_0086,upcountry_normal,2024,7,224.7,20.3
case3_0086,upcountry_normal,2024,8,204.3,19.0
case3_0086,upcountry_normal,2024,9,214.2,17.4
case3_0086,upcountry_normal,2024,10,139.4,21.7
case3_0086,upcountry_normal,2024,11,102.2,18.1
case3_0086,upcountry_normal,2024,12,99.9,19.6
case3_0086,upcountry_normal,2025,1,123.2,14.6
case3_0086,upcountry_normal,2025,2,110.2,14.3
case3_0086,upcountry_normal,2025,3,196.4,18.2
case3_0086,upcountry_normal,2025,4,227.1,21.1
case3_0086,upcountry_normal,2025,5,245.9,19.9
case3_0086,upcountry_normal,2025,6,239.7,18.4
case3_0086,upcountry_normal,2025,7,259.6,17.6
case3_0086,upcountry_normal,2025,8,249.9,17.7
case3_0086,upcountry_normal,2025,9,193.5,17.1
case3_0086,upcountry_normal,2025,10,193.6,13.8
case3_0086,upcountry_normal,2025,11,112.8,11.5
case3_0086,upcountry_normal,2025,12,123.5,14.0
case3_0086,upcountry_normal,2026,1,114.0,15.3
case3_0086,upcountry_normal,2026,2,110.6,16.9
case3_0086,upcountry_normal,2026,3,184.4,19.9
case3_0086,upcountry_normal,2026,4,262.8,22.9
case3_0086,upcountry_normal,2026,5,253.3,18.5
case3_0086,upcountry_normal,2026,6,243.1,19.0
case3_0086,upcountry_normal,2026,7,262.3,20.4
case3_0086,upcountry_normal,2026,8,233.7,18.5
case3_0087,upcountry_normal,2024,3,336.7,11.3
case3_0087,upcountry_normal,2024,4,381.7,10.4
case3_0087,upcountry_normal,2024,5,362.5,10.3
case3_0087,upcountry_normal,2024,6,340.1,11.1
case3_0087,upcountry_normal,2024,7,447.0,10.4
case3_0087,upcountry_normal,2024,8,343.4,11.6
case3_0087,upcountry_normal,2024,9,344.3,9.7
case3_0087,upcountry_normal,2024,10,351.2,9.6
case3_0087,upcountry_normal,2024,11,235.1,7.7
case3_0087,upcountry_normal,2024,12,263.7,10.5
case3_0087,upcountry_normal,2025,1,285.5,11.0
case3_0087,upcountry_normal,2025,2,256.4,9.6
case3_0087,upcountry_normal,2025,3,359.0,12.6
case3_0087,upcountry_normal,2025,4,524.5,12.3
case3_0087,upcountry_normal,2025,5,466.1,11.8
case3_0087,upcountry_normal,2025,6,450.7,13.6
case3_0087,upcountry_normal,2025,7,433.1,14.3
case3_0087,upcountry_normal,2025,8,381.3,15.8
case3_0087,upcountry_normal,2025,9,396.9,14.1
case3_0087,upcountry_normal,2025,10,372.7,9.3
case3_0087,upcountry_normal,2025,11,270.0,11.1
case3_0087,upcountry_normal,2025,12,232.9,11.5
case3_0087,upcountry_normal,2026,1,244.7,11.9
case3_0087,upcountry_normal,2026,2,264.2,12.1
case3_0087,upcountry_normal,2026,3,422.9,13.3
case3_0087,upcountry_normal,2026,4,460.6,13.1
case3_0087,upcountry_normal,2026,5,397.1,13.2
case3_0087,upcountry_normal,2026,6,393.1,14.5
case3_0087,upcountry_normal,2026,7,416.2,14.9
case3_0087,upcountry_normal,2026,8,370.5,11.4
case3_0088,upcountry_normal,2024,3,114.6,1.7
case3_0088,upcountry_normal,2024,4,120.8,2.0
case3_0088,upcountry_normal,2024,5,144.1,1.9
case3_0088,upcountry_normal,2024,6,134.5,2.3
case3_0088,upcountry_normal,2024,7,135.8,2.5
case3_0088,upcountry_normal,2024,8,119.3,2.2
case3_0088,upcountry_normal,2024,9,108.1,1.9
case3_0088,upcountry_normal,2024,10,82.6,2.1
case3_0088,upcountry_normal,2024,11,78.7,2.0
case3_0088,upcountry_normal,2024,12,93.7,1.5
case3_0088,upcountry_normal,2025,1,101.7,1.7
case3_0088,upcountry_normal,2025,2,109.8,1.8
case3_0088,upcountry_normal,2025,3,106.6,1.9
case3_0088,upcountry_normal,2025,4,108.2,2.3
case3_0088,upcountry_normal,2025,5,128.3,2.3
case3_0088,upcountry_normal,2025,6,134.3,2.4
case3_0088,upcountry_normal,2025,7,99.6,2.5
case3_0088,upcountry_normal,2025,8,86.8,2.0
case3_0088,upcountry_normal,2025,9,84.5,1.7
case3_0088,upcountry_normal,2025,10,87.7,2.0
case3_0088,upcountry_normal,2025,11,93.2,1.5
case3_0088,upcountry_normal,2025,12,89.6,1.9
case3_0088,upcountry_normal,2026,1,92.5,1.9
case3_0088,upcountry_normal,2026,2,83.2,2.0
case3_0088,upcountry_normal,2026,3,114.1,2.2
case3_0088,upcountry_normal,2026,4,110.6,2.5
case3_0088,upcountry_normal,2026,5,118.8,2.4
case3_0088,upcountry_normal,2026,6,104.6,2.4
case3_0088,upcountry_normal,2026,7,101.2,2.0
case3_0088,upcountry_normal,2026,8,107.2,1.8
case3_0089,upcountry_normal,2024,3,181.4,23.0
case3_0089,upcountry_normal,2024,4,246.5,26.5
case3_0089,upcountry_normal,2024,5,245.9,29.1
case3_0089,upcountry_normal,2024,6,209.7,23.0
case3_0089,upcountry_normal,2024,7,230.5,24.3
case3_0089,upcountry_normal,2024,8,211.4,23.0
case3_0089,upcountry_normal,2024,9,195.4,24.6
case3_0089,upcountry_normal,2024,10,133.2,19.8
case3_0089,upcountry_normal,2024,11,112.5,18.2
case3_0089,upcountry_normal,2024,12,96.7,17.8
case3_0089,upcountry_normal,2025,1,114.4,17.8
case3_0089,upcountry_normal,2025,2,105.4,18.1
case3_0089,upcountry_normal,2025,3,142.5,19.5
case3_0089,upcountry_normal,2025,4,206.3,25.8
case3_0089,upcountry_normal,2025,5,195.4,28.1
case3_0089,upcountry_normal,2025,6,202.2,29.1
case3_0089,upcountry_normal,2025,7,177.6,28.0
case3_0089,upcountry_normal,2025,8,188.2,22.8
case3_0089,upcountry_normal,2025,9,146.2,24.0
case3_0089,upcountry_normal,2025,10,148.7,23.4
case3_0089,upcountry_normal,2025,11,110.2,20.6
case3_0089,upcountry_normal,2025,12,103.4,20.1
case3_0089,upcountry_normal,2026,1,119.5,21.8
case3_0089,upcountry_normal,2026,2,118.6,21.0
case3_0089,upcountry_normal,2026,3,174.2,21.8
case3_0089,upcountry_normal,2026,4,200.9,21.2
case3_0089,upcountry_normal,2026,5,191.4,21.2
case3_0089,upcountry_normal,2026,6,218.5,24.5
case3_0089,upcountry_normal,2026,7,181.0,24.7
case3_0089,upcountry_normal,2026,8,159.9,19.5
case3_0090,upcountry_normal,2024,3,355.1,10.8
case3_0090,upcountry_normal,2024,4,447.4,13.2
case3_0090,upcountry_normal,2024,5,382.5,10.4
case3_0090,upcountry_normal,2024,6,437.9,9.8
case3_0090,upcountry_normal,2024,7,398.3,11.3
case3_0090,upcountry_normal,2024,8,431.7,13.1
case3_0090,upcountry_normal,2024,9,389.6,11.8
case3_0090,upcountry_normal,2024,10,357.7,9.9
case3_0090,upcountry_normal,2024,11,282.6,8.9
case3_0090,upcountry_normal,2024,12,271.2,8.8
case3_0090,upcountry_normal,2025,1,323.4,10.2
case3_0090,upcountry_normal,2025,2,285.1,9.5
case3_0090,upcountry_normal,2025,3,407.0,11.4
case3_0090,upcountry_normal,2025,4,464.3,11.9
case3_0090,upcountry_normal,2025,5,389.3,11.3
case3_0090,upcountry_normal,2025,6,379.2,11.0
case3_0090,upcountry_normal,2025,7,406.1,10.7
case3_0090,upcountry_normal,2025,8,429.6,10.5
case3_0090,upcountry_normal,2025,9,330.6,10.0
case3_0090,upcountry_normal,2025,10,343.0,7.8
case3_0090,upcountry_normal,2025,11,265.4,9.1
case3_0090,upcountry_normal,2025,12,240.4,8.4
case3_0090,upcountry_normal,2026,1,264.6,9.5
case3_0090,upcountry_normal,2026,2,263.9,8.0
case3_0090,upcountry_normal,2026,3,296.4,10.1
case3_0090,upcountry_normal,2026,4,439.9,9.5
case3_0090,upcountry_normal,2026,5,401.8,11.0
case3_0090,upcountry_normal,2026,6,380.4,11.4
case3_0090,upcountry_normal,2026,7,422.6,8.2
case3_0090,upcountry_normal,2026,8,419.9,7.6
case3_0091,upcountry_normal,2024,3,703.1,17.2
case3_0091,upcountry_normal,2024,4,713.2,13.4
case3_0091,upcountry_normal,2024,5,725.2,17.6
case3_0091,upcountry_normal,2024,6,716.8,16.4
case3_0091,upcountry_normal,2024,7,756.5,15.3
case3_0091,upcountry_normal,2024,8,566.3,13.7
case3_0091,upcountry_normal,2024,9,621.4,17.0
case3_0091,upcountry_normal,2024,10,617.4,10.7
case3_0091,upcountry_normal,2024,11,463.6,10.3
case3_0091,upcountry_normal,2024,12,437.3,10.2
case3_0091,upcountry_normal,2025,1,415.7,9.3
case3_0091,upcountry_normal,2025,2,406.2,10.7
case3_0091,upcountry_normal,2025,3,661.1,12.9
case3_0091,upcountry_normal,2025,4,839.6,13.5
case3_0091,upcountry_normal,2025,5,676.4,12.1
case3_0091,upcountry_normal,2025,6,710.2,14.1
case3_0091,upcountry_normal,2025,7,717.6,11.0
case3_0091,upcountry_normal,2025,8,638.8,10.6
case3_0091,upcountry_normal,2025,9,551.4,10.6
case3_0091,upcountry_normal,2025,10,584.9,12.5
case3_0091,upcountry_normal,2025,11,329.5,10.5
case3_0091,upcountry_normal,2025,12,339.5,9.7
case3_0091,upcountry_normal,2026,1,297.9,9.8
case3_0091,upcountry_normal,2026,2,349.6,10.4
case3_0091,upcountry_normal,2026,3,663.3,10.6
case3_0091,upcountry_normal,2026,4,688.4,13.2
case3_0091,upcountry_normal,2026,5,750.5,11.8
case3_0091,upcountry_normal,2026,6,733.0,11.7
case3_0091,upcountry_normal,2026,7,644.1,11.5
case3_0091,upcountry_normal,2026,8,573.5,11.3
case3_0092,upcountry_normal,2024,3,139.4,6.3
case3_0092,upcountry_normal,2024,4,156.5,6.7
case3_0092,upcountry_normal,2024,5,152.2,6.8
case3_0092,upcountry_normal,2024,6,154.8,6.6
case3_0092,upcountry_normal,2024,7,144.1,6.4
case3_0092,upcountry_normal,2024,8,156.8,6.7
case3_0092,upcountry_normal,2024,9,144.7,7.7
case3_0092,upcountry_normal,2024,10,151.4,7.7
case3_0092,upcountry_normal,2024,11,130.4,5.4
case3_0092,upcountry_normal,2024,12,140.3,5.0
case3_0092,upcountry_normal,2025,1,134.3,4.8
case3_0092,upcountry_normal,2025,2,127.4,5.5
case3_0092,upcountry_normal,2025,3,141.1,7.0
case3_0092,upcountry_normal,2025,4,152.8,7.5
case3_0092,upcountry_normal,2025,5,167.5,6.9
case3_0092,upcountry_normal,2025,6,152.0,6.7
case3_0092,upcountry_normal,2025,7,161.0,6.0
case3_0092,upcountry_normal,2025,8,159.0,6.3
case3_0092,upcountry_normal,2025,9,177.8,5.8
case3_0092,upcountry_normal,2025,10,142.6,6.2
case3_0092,upcountry_normal,2025,11,143.3,4.7
case3_0092,upcountry_normal,2025,12,142.1,3.7
case3_0092,upcountry_normal,2026,1,145.0,4.9
case3_0092,upcountry_normal,2026,2,122.3,5.3
case3_0092,upcountry_normal,2026,3,125.9,6.2
case3_0092,upcountry_normal,2026,4,147.3,6.3
case3_0092,upcountry_normal,2026,5,168.0,5.4
case3_0092,upcountry_normal,2026,6,157.5,6.8
case3_0092,upcountry_normal,2026,7,144.7,5.8
case3_0092,upcountry_normal,2026,8,158.0,5.3
case3_0093,upcountry_normal,2024,3,583.5,15.9
case3_0093,upcountry_normal,2024,4,836.4,18.5
case3_0093,upcountry_normal,2024,5,731.2,18.7
case3_0093,upcountry_normal,2024,6,766.8,17.6
case3_0093,upcountry_normal,2024,7,661.3,17.7
case3_0093,upcountry_normal,2024,8,703.9,16.5
case3_0093,upcountry_normal,2024,9,647.7,15.2
case3_0093,upcountry_normal,2024,10,591.9,13.9
case3_0093,upcountry_normal,2024,11,380.9,12.0
case3_0093,upcountry_normal,2024,12,426.9,12.7
case3_0093,upcountry_normal,2025,1,398.4,13.5
case3_0093,upcountry_normal,2025,2,420.3,13.6
case3_0093,upcountry_normal,2025,3,702.9,17.4
case3_0093,upcountry_normal,2025,4,908.6,19.2
case3_0093,upcountry_normal,2025,5,836.0,17.6
case3_0093,upcountry_normal,2025,6,759.3,18.6
case3_0093,upcountry_normal,2025,7,747.0,16.8
case3_0093,upcountry_normal,2025,8,782.2,17.1
case3_0093,upcountry_normal,2025,9,562.8,14.0
case3_0093,upcountry_normal,2025,10,659.7,13.3
case3_0093,upcountry_normal,2025,11,450.4,12.0
case3_0093,upcountry_normal,2025,12,479.6,13.4
case3_0093,upcountry_normal,2026,1,441.7,15.0
case3_0093,upcountry_normal,2026,2,410.3,14.0
case3_0093,upcountry_normal,2026,3,538.8,17.0
case3_0093,upcountry_normal,2026,4,759.1,21.1
case3_0093,upcountry_normal,2026,5,556.4,17.5
case3_0093,upcountry_normal,2026,6,654.7,17.7
case3_0093,upcountry_normal,2026,7,678.8,18.5
case3_0093,upcountry_normal,2026,8,699.3,18.2
case3_0094,upcountry_normal,2024,3,336.0,22.1
case3_0094,upcountry_normal,2024,4,426.7,24.7
case3_0094,upcountry_normal,2024,5,398.1,22.2
case3_0094,upcountry_normal,2024,6,378.5,26.3
case3_0094,upcountry_normal,2024,7,342.4,26.2
case3_0094,upcountry_normal,2024,8,324.1,24.6
case3_0094,upcountry_normal,2024,9,368.6,24.9
case3_0094,upcountry_normal,2024,10,274.7,23.9
case3_0094,upcountry_normal,2024,11,249.8,24.1
case3_0094,upcountry_normal,2024,12,200.3,19.3
case3_0094,upcountry_normal,2025,1,218.0,21.4
case3_0094,upcountry_normal,2025,2,187.2,22.3
case3_0094,upcountry_normal,2025,3,357.4,23.8
case3_0094,upcountry_normal,2025,4,456.6,23.2
case3_0094,upcountry_normal,2025,5,373.4,21.6
case3_0094,upcountry_normal,2025,6,319.8,19.0
case3_0094,upcountry_normal,2025,7,303.5,21.2
case3_0094,upcountry_normal,2025,8,374.2,20.5
case3_0094,upcountry_normal,2025,9,324.3,25.5
case3_0094,upcountry_normal,2025,10,282.1,24.4
case3_0094,upcountry_normal,2025,11,223.8,19.2
case3_0094,upcountry_normal,2025,12,203.9,20.8
case3_0094,upcountry_normal,2026,1,223.0,16.6
case3_0094,upcountry_normal,2026,2,159.0,18.7
case3_0094,upcountry_normal,2026,3,211.1,19.5
case3_0094,upcountry_normal,2026,4,269.4,22.5
case3_0094,upcountry_normal,2026,5,301.7,24.6
case3_0094,upcountry_normal,2026,6,276.3,24.3
case3_0094,upcountry_normal,2026,7,263.7,19.9
case3_0094,upcountry_normal,2026,8,260.6,17.1
case3_0095,upcountry_normal,2024,3,846.2,3.8
case3_0095,upcountry_normal,2024,4,1199.4,4.8
case3_0095,upcountry_normal,2024,5,1061.7,4.3
